127.0.0.1 - - [26/May/2017:16:19:08 -0400] "GET /api/permissions/users?permission=gateadmin&ps=3 HTTP/1.1" 200 60 "http://localhost:9000/roles/global" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:08 -0400] "GET /api/permissions/groups?permission=profileadmin&ps=3 HTTP/1.1" 200 155 "http://localhost:9000/roles/global" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:08 -0400] "GET /api/permissions/users?permission=profileadmin&ps=3 HTTP/1.1" 200 60 "http://localhost:9000/roles/global" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:08 -0400] "GET /api/permissions/groups?permission=admin&ps=3 HTTP/1.1" 200 155 "http://localhost:9000/roles/global" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:08 -0400] "GET /api/permissions/groups?permission=gateadmin&ps=3 HTTP/1.1" 200 155 "http://localhost:9000/roles/global" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:08 -0400] "GET /api/permissions/users?permission=scan&ps=3 HTTP/1.1" 200 60 "http://localhost:9000/roles/global" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:08 -0400] "GET /api/permissions/groups?permission=shareDashboard&ps=3 HTTP/1.1" 200 155 "http://localhost:9000/roles/global" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:08 -0400] "GET /api/permissions/groups?permission=scan&ps=3 HTTP/1.1" 200 94 "http://localhost:9000/roles/global" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:08 -0400] "GET /api/permissions/users?permission=provisioning&ps=3 HTTP/1.1" 200 60 "http://localhost:9000/roles/global" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:08 -0400] "GET /api/permissions/users?permission=shareDashboard&ps=3 HTTP/1.1" 200 60 "http://localhost:9000/roles/global" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:08 -0400] "GET /api/permissions/groups?permission=provisioning&ps=3 HTTP/1.1" 200 189 "http://localhost:9000/roles/global" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:10 -0400] "GET /users HTTP/1.1" 200 4107 "http://localhost:9000/roles/global" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:10 -0400] "GET /js/bundles/users.js?v=5.6.6 HTTP/1.1" 200 - "http://localhost:9000/users" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:10 -0400] "GET /api/l10n/index?locale=en-US&ts=2017-05-26T16%3A19%3A07-0400 HTTP/1.1" 304 - "http://localhost:9000/users" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:10 -0400] "GET /api/navigation/global HTTP/1.1" 200 84 "http://localhost:9000/users" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:10 -0400] "GET /api/navigation/settings HTTP/1.1" 200 65 "http://localhost:9000/users" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:10 -0400] "GET /api/users/identity_providers HTTP/1.1" 200 24 "http://localhost:9000/users" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:10 -0400] "GET /api/users/search HTTP/1.1" 200 253 "http://localhost:9000/users" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:15 -0400] "GET /api/user_tokens/search?login=admin HTTP/1.1" 200 33 "http://localhost:9000/users" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:24 -0400] "POST /api/user_tokens/generate HTTP/1.1" 200 83 "http://localhost:9000/users" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:24 -0400] "GET /api/user_tokens/search?login=admin HTTP/1.1" 200 88 "http://localhost:9000/users" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:20:27 -0400] "GET /batch/index HTTP/1.1" 200 71 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:20:28 -0400] "GET /batch/global HTTP/1.1" 200 - "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:20:29 -0400] "GET /deploy/plugins/index.txt HTTP/1.1" 200 350 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:20:29 -0400] "GET /deploy/plugins/csharp/sonar-csharp-plugin-5.0.jar HTTP/1.1" 200 7797781 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:20:29 -0400] "GET /deploy/plugins/java/sonar-java-plugin-3.13.1.jar HTTP/1.1" 200 3191477 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:20:29 -0400] "GET /deploy/plugins/scmgit/sonar-scm-git-plugin-1.2.jar HTTP/1.1" 200 3233128 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:20:29 -0400] "GET /deploy/plugins/scmsvn/sonar-scm-svn-plugin-1.3.jar HTTP/1.1" 200 6564535 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:20:29 -0400] "GET /deploy/plugins/javascript/sonar-javascript-plugin-2.11.jar HTTP/1.1" 200 1678073 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:20:30 -0400] "GET /batch/project.protobuf?key=com.mycompany.app%3Amy-app HTTP/1.1" 404 89 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:20:30 -0400] "GET /api/qualityprofiles/search.protobuf?defaults=true HTTP/1.1" 200 234 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:20:31 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives&activation=true&qprofile=cs-sonar-way-11589&p=1&ps=500 HTTP/1.1" 200 17226 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:20:32 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives&activation=true&qprofile=java-sonar-way-23463&p=1&ps=500 HTTP/1.1" 200 45546 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:20:32 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives&activation=true&qprofile=js-sonar-way-16601&p=1&ps=500 HTTP/1.1" 200 15895 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:20:32 -0400] "GET /api/rules/list.protobuf HTTP/1.1" 200 80627 "-" "ScannerMaven/3.3.0.603/3.2.1"
